,fecha,producto,categoria,cantidad,precio_unitario,medida,total,cantidad_log
13428,2023-11-20,Papas precocinadas,Lácteos,1,3.15,u,3.15,0.6931471805599453
13430,2023-10-29,Jamón,Carnes,4,0.9,kg,3.6,1.6094379124341003
13431,2023-08-11,Yogurt,Bebidas,7,0.55,u,3.85,2.0794415416798357
13435,2023-09-03,Bolsas,Panadería,7,0.35,u,2.45,2.0794415416798357
13437,2023-11-13,Pollo,Granos,6,0.95,kg,5.7,1.9459101490553132
13438,2023-05-06,Leche entera,Granos,3,5.0,u,15.0,1.3862943611198906
13439,2024-11-21,Refresco,Carnes,5,0.45,u,2.25,1.791759469228055
13440,2023-10-20,Bolsas,Panadería,4,0.35,u,1.4,1.6094379124341003
13441,2024-08-10,Papas precocinadas,Lácteos,1,3.15,u,3.15,0.6931471805599453
13442,2023-12-26,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13443,2023-10-04,Papas precocinadas,Lácteos,7,3.15,u,22.05,2.0794415416798357
13444,2024-07-19,Pasta de Tomate,Lácteos,2,1.5,u,3.0,1.0986122886681098
13445,2024-11-09,Pollo,Granos,5,0.95,kg,4.75,1.791759469228055
13446,2024-08-19,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13447,2024-11-12,Papas precocinadas,Lácteos,3,3.15,u,9.45,1.3862943611198906
13448,2024-07-07,Leche entera,Granos,2,5.0,u,10.0,1.0986122886681098
13451,2024-02-14,Pasta de Tomate,Lácteos,5,1.5,u,7.5,1.791759469228055
13455,2024-11-13,Yogurt,Bebidas,4,0.55,u,2.2,1.6094379124341003
13456,2023-05-11,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13458,2023-07-06,Bolsas,Panadería,8,0.35,u,2.8,2.1972245773362196
13461,2023-10-05,Bolsas,Panadería,4,0.35,u,1.4,1.6094379124341003
13462,2023-09-05,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13463,2024-11-30,Refresco,Carnes,1,0.45,u,0.45,0.6931471805599453
13464,2023-07-10,Papas precocinadas,Lácteos,1,3.15,u,3.15,0.6931471805599453
13466,2024-06-21,Jamón,Carnes,3,0.9,kg,2.7,1.3862943611198906
13468,2024-04-28,Pollo,Granos,3,0.95,kg,2.85,1.3862943611198906
13470,2024-04-15,Refresco,Carnes,5,0.45,u,2.25,1.791759469228055
13471,2024-07-02,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13473,2023-09-29,Leche entera,Granos,1,5.0,u,5.0,0.6931471805599453
13474,2024-03-05,Helado,Lácteos,4,1.1,u,4.4,1.6094379124341003
13475,2023-10-30,Leche entera,Granos,2,5.0,u,10.0,1.0986122886681098
13476,2023-04-05,Refresco,Carnes,3,0.45,u,1.35,1.3862943611198906
13477,2024-11-19,Carne molida,Aceites,5,0.8,kg,4.0,1.791759469228055
13478,2023-08-21,Carne molida,Aceites,6,0.8,kg,4.8,1.9459101490553132
13479,2024-07-28,Yogurt,Bebidas,7,0.55,u,3.85,2.0794415416798357
13480,2023-07-17,Pasta de Tomate,Lácteos,6,1.5,u,9.0,1.9459101490553132
13483,2023-04-24,Pasta de Tomate,Lácteos,1,1.5,u,1.5,0.6931471805599453
13484,2024-07-20,Papas precocinadas,Lácteos,8,3.15,u,25.2,2.1972245773362196
13485,2023-03-19,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13486,2024-06-27,Refresco,Carnes,5,0.45,u,2.25,1.791759469228055
13487,2024-07-31,Carne molida,Aceites,3,0.8,kg,2.4,1.3862943611198906
13488,2024-05-12,Papas precocinadas,Lácteos,4,3.15,u,12.6,1.6094379124341003
13489,2024-05-04,Jamón,Carnes,4,0.9,kg,3.6,1.6094379124341003
13492,2023-08-11,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13495,2024-08-02,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13496,2024-04-17,Carne molida,Aceites,1,0.8,kg,0.8,0.6931471805599453
13497,2024-04-25,Pasta de Tomate,Lácteos,1,1.5,u,1.5,0.6931471805599453
13498,2023-12-15,Pollo,Granos,2,0.95,kg,1.9,1.0986122886681098
13499,2024-06-01,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13501,2024-07-10,Yogurt,Bebidas,4,0.55,u,2.2,1.6094379124341003
13502,2023-09-30,Yogurt,Bebidas,2,0.55,u,1.1,1.0986122886681098
13504,2024-10-22,Bolsas,Panadería,2,0.35,u,0.7,1.0986122886681098
13505,2024-07-09,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13506,2024-09-05,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13508,2023-11-19,Pollo,Granos,1,0.95,kg,0.95,0.6931471805599453
13509,2024-07-31,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13510,2023-04-05,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13511,2024-11-25,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13512,2024-01-16,Carne molida,Aceites,3,0.8,kg,2.4,1.3862943611198906
13513,2023-12-14,Leche entera,Granos,3,5.0,u,15.0,1.3862943611198906
13514,2023-09-29,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13515,2024-04-30,Papas precocinadas,Lácteos,1,3.15,u,3.15,0.6931471805599453
13516,2023-12-29,Refresco,Carnes,4,0.45,u,1.8,1.6094379124341003
13517,2023-07-09,Bolsas,Panadería,1,0.35,u,0.35,0.6931471805599453
13518,2023-10-14,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13519,2023-11-19,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13522,2024-09-12,Papas precocinadas,Lácteos,3,3.15,u,9.45,1.3862943611198906
13523,2024-08-28,Yogurt,Bebidas,2,0.55,u,1.1,1.0986122886681098
13525,2024-11-20,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13526,2024-09-26,Pasta de Tomate,Lácteos,2,1.5,u,3.0,1.0986122886681098
13527,2023-10-20,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13528,2023-03-17,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13530,2024-06-04,Papas precocinadas,Lácteos,1,3.15,u,3.15,0.6931471805599453
13532,2023-09-14,Papas precocinadas,Lácteos,1,3.15,u,3.15,0.6931471805599453
13535,2023-08-24,Pasta de Tomate,Lácteos,2,1.5,u,3.0,1.0986122886681098
13536,2024-02-13,Papas precocinadas,Lácteos,1,3.15,u,3.15,0.6931471805599453
13540,2024-08-20,Helado,Lácteos,4,1.1,u,4.4,1.6094379124341003
13541,2023-07-10,Papas precocinadas,Lácteos,5,3.15,u,15.75,1.791759469228055
13543,2024-09-10,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13544,2023-04-29,Jamón,Carnes,5,0.9,kg,4.5,1.791759469228055
13547,2024-08-16,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13548,2024-03-28,Leche entera,Granos,6,5.0,u,30.0,1.9459101490553132
13549,2023-09-21,Pollo,Granos,5,0.95,kg,4.75,1.791759469228055
13550,2024-10-10,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13551,2024-04-14,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13552,2024-06-21,Pasta de Tomate,Lácteos,4,1.5,u,6.0,1.6094379124341003
13553,2024-11-03,Yogurt,Bebidas,2,0.55,u,1.1,1.0986122886681098
13554,2023-12-03,Helado,Lácteos,1,1.1,u,1.1,0.6931471805599453
13555,2023-03-26,Refresco,Carnes,3,0.45,u,1.35,1.3862943611198906
13559,2024-03-31,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13560,2024-09-05,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13562,2024-05-29,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13563,2023-09-23,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13564,2023-07-01,Refresco,Carnes,3,0.45,u,1.35,1.3862943611198906
13565,2024-09-07,Leche entera,Granos,5,5.0,u,25.0,1.791759469228055
13566,2024-10-08,Leche entera,Granos,4,5.0,u,20.0,1.6094379124341003
13571,2024-01-25,Refresco,Carnes,1,0.45,u,0.45,0.6931471805599453
13572,2024-01-21,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13574,2023-12-10,Refresco,Carnes,4,0.45,u,1.8,1.6094379124341003
13577,2024-01-30,Carne molida,Aceites,5,0.8,kg,4.0,1.791759469228055
13578,2024-07-18,Carne molida,Aceites,6,0.8,kg,4.8,1.9459101490553132
13580,2023-11-16,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13581,2024-05-15,Jamón,Carnes,2,0.9,kg,1.8,1.0986122886681098
13582,2023-03-06,Pasta de Tomate,Lácteos,6,1.5,u,9.0,1.9459101490553132
13588,2023-04-28,Pasta de Tomate,Lácteos,4,1.5,u,6.0,1.6094379124341003
13589,2023-05-13,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13590,2024-03-26,Refresco,Carnes,3,0.45,u,1.35,1.3862943611198906
13591,2023-11-17,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13592,2023-06-18,Carne molida,Aceites,1,0.8,kg,0.8,0.6931471805599453
13593,2023-08-27,Papas precocinadas,Lácteos,4,3.15,u,12.6,1.6094379124341003
13594,2024-01-04,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13596,2024-10-23,Helado,Lácteos,2,1.1,u,2.2,1.0986122886681098
13597,2024-06-26,Yogurt,Bebidas,1,0.55,u,0.55,0.6931471805599453
13599,2023-09-23,Papas precocinadas,Lácteos,4,3.15,u,12.6,1.6094379124341003
13600,2024-08-23,Bolsas,Panadería,1,0.35,u,0.35,0.6931471805599453
13601,2024-08-29,Refresco,Carnes,3,0.45,u,1.35,1.3862943611198906
13603,2023-10-25,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13604,2024-06-24,Carne molida,Aceites,3,0.8,kg,2.4,1.3862943611198906
13605,2023-05-05,Leche entera,Granos,4,5.0,u,20.0,1.6094379124341003
13606,2023-03-21,Jamón,Carnes,1,0.9,kg,0.9,0.6931471805599453
13607,2024-04-22,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13608,2023-04-16,Bolsas,Panadería,2,0.35,u,0.7,1.0986122886681098
13609,2023-12-31,Yogurt,Bebidas,4,0.55,u,2.2,1.6094379124341003
13610,2023-08-05,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13611,2024-08-06,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13612,2023-05-02,Refresco,Carnes,4,0.45,u,1.8,1.6094379124341003
13614,2023-04-19,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13615,2024-11-16,Helado,Lácteos,4,1.1,u,4.4,1.6094379124341003
13616,2023-10-15,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13621,2024-05-17,Yogurt,Bebidas,2,0.55,u,1.1,1.0986122886681098
13622,2024-11-11,Pollo,Granos,4,0.95,kg,3.8,1.6094379124341003
13624,2024-10-10,Jamón,Carnes,3,0.9,kg,2.7,1.3862943611198906
13625,2023-07-17,Jamón,Carnes,7,0.9,kg,6.3,2.0794415416798357
13626,2024-02-08,Pasta de Tomate,Lácteos,2,1.5,u,3.0,1.0986122886681098
13627,2024-09-19,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13628,2023-06-21,Pasta de Tomate,Lácteos,2,1.5,u,3.0,1.0986122886681098
13629,2024-03-06,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13630,2024-11-14,Refresco,Carnes,4,0.45,u,1.8,1.6094379124341003
13631,2024-08-21,Pasta de Tomate,Lácteos,1,1.5,u,1.5,0.6931471805599453
13633,2023-04-13,Carne molida,Aceites,3,0.8,kg,2.4,1.3862943611198906
13634,2023-09-26,Jamón,Carnes,3,0.9,kg,2.7,1.3862943611198906
13635,2024-03-21,Carne molida,Aceites,4,0.8,kg,3.2,1.6094379124341003
13636,2024-01-01,Jamón,Carnes,3,0.9,kg,2.7,1.3862943611198906
13637,2023-03-15,Helado,Lácteos,4,1.1,u,4.4,1.6094379124341003
13639,2023-10-15,Jamón,Carnes,4,0.9,kg,3.6,1.6094379124341003
13641,2024-02-08,Leche entera,Granos,3,5.0,u,15.0,1.3862943611198906
13642,2024-09-12,Yogurt,Bebidas,5,0.55,u,2.75,1.791759469228055
13644,2023-03-02,Refresco,Carnes,1,0.45,u,0.45,0.6931471805599453
13645,2024-11-21,Papas precocinadas,Lácteos,3,3.15,u,9.45,1.3862943611198906
13646,2023-12-02,Pasta de Tomate,Lácteos,4,1.5,u,6.0,1.6094379124341003
13647,2023-04-15,Papas precocinadas,Lácteos,3,3.15,u,9.45,1.3862943611198906
13649,2024-08-25,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13650,2023-07-22,Yogurt,Bebidas,5,0.55,u,2.75,1.791759469228055
13651,2024-08-15,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13652,2024-11-15,Pasta de Tomate,Lácteos,2,1.5,u,3.0,1.0986122886681098
13653,2024-06-22,Leche entera,Granos,1,5.0,u,5.0,0.6931471805599453
13654,2024-01-14,Bolsas,Panadería,2,0.35,u,0.7,1.0986122886681098
13655,2023-04-11,Papas precocinadas,Lácteos,1,3.15,u,3.15,0.6931471805599453
13657,2024-05-24,Yogurt,Bebidas,7,0.55,u,3.85,2.0794415416798357
13658,2024-06-25,Jamón,Carnes,1,0.9,kg,0.9,0.6931471805599453
13659,2024-08-27,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13660,2024-06-14,Refresco,Carnes,3,0.45,u,1.35,1.3862943611198906
13661,2024-11-14,Carne molida,Aceites,7,0.8,kg,5.6,2.0794415416798357
13663,2023-05-08,Pasta de Tomate,Lácteos,1,1.5,u,1.5,0.6931471805599453
13665,2024-08-17,Pasta de Tomate,Lácteos,1,1.5,u,1.5,0.6931471805599453
13668,2023-07-11,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13669,2024-01-22,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13670,2024-04-09,Helado,Lácteos,4,1.1,u,4.4,1.6094379124341003
13671,2023-12-09,Helado,Lácteos,6,1.1,u,6.6,1.9459101490553132
13673,2023-08-10,Refresco,Carnes,5,0.45,u,2.25,1.791759469228055
13674,2023-10-12,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13675,2024-05-13,Papas precocinadas,Lácteos,3,3.15,u,9.45,1.3862943611198906
13676,2024-03-04,Leche entera,Granos,3,5.0,u,15.0,1.3862943611198906
13677,2024-03-20,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13678,2023-12-12,Yogurt,Bebidas,2,0.55,u,1.1,1.0986122886681098
13681,2024-08-10,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13683,2023-09-14,Jamón,Carnes,1,0.9,kg,0.9,0.6931471805599453
13685,2023-09-03,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13686,2023-10-05,Yogurt,Bebidas,1,0.55,u,0.55,0.6931471805599453
13687,2024-03-15,Pollo,Granos,3,0.95,kg,2.85,1.3862943611198906
13689,2024-06-22,Pollo,Granos,3,0.95,kg,2.85,1.3862943611198906
13690,2024-07-25,Helado,Lácteos,6,1.1,u,6.6,1.9459101490553132
13691,2023-12-27,Papas precocinadas,Lácteos,4,3.15,u,12.6,1.6094379124341003
13695,2024-11-27,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13696,2024-10-28,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13697,2024-05-04,Leche entera,Granos,2,5.0,u,10.0,1.0986122886681098
13699,2024-06-14,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13701,2023-06-30,Jamón,Carnes,3,0.9,kg,2.7,1.3862943611198906
13702,2024-11-29,Jamón,Carnes,5,0.9,kg,4.5,1.791759469228055
13704,2023-08-03,Leche entera,Granos,4,5.0,u,20.0,1.6094379124341003
13707,2023-04-06,Leche entera,Granos,5,5.0,u,25.0,1.791759469228055
13708,2024-01-18,Refresco,Carnes,5,0.45,u,2.25,1.791759469228055
13709,2024-09-06,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13710,2023-04-26,Jamón,Carnes,1,0.9,kg,0.9,0.6931471805599453
13711,2023-12-13,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13712,2024-05-31,Jamón,Carnes,3,0.9,kg,2.7,1.3862943611198906
13714,2023-05-12,Pasta de Tomate,Lácteos,2,1.5,u,3.0,1.0986122886681098
13715,2024-05-04,Jamón,Carnes,1,0.9,kg,0.9,0.6931471805599453
13717,2023-09-24,Carne molida,Aceites,3,0.8,kg,2.4,1.3862943611198906
13718,2024-08-19,Yogurt,Bebidas,4,0.55,u,2.2,1.6094379124341003
13722,2024-06-16,Bolsas,Panadería,4,0.35,u,1.4,1.6094379124341003
13724,2024-10-18,Carne molida,Aceites,4,0.8,kg,3.2,1.6094379124341003
13725,2024-01-23,Pollo,Granos,1,0.95,kg,0.95,0.6931471805599453
13726,2024-11-06,Jamón,Carnes,4,0.9,kg,3.6,1.6094379124341003
13728,2024-01-04,Yogurt,Bebidas,4,0.55,u,2.2,1.6094379124341003
13729,2024-08-04,Carne molida,Aceites,4,0.8,kg,3.2,1.6094379124341003
13731,2024-04-18,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13733,2023-11-25,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13735,2024-04-24,Jamón,Carnes,5,0.9,kg,4.5,1.791759469228055
13736,2024-08-19,Bolsas,Panadería,2,0.35,u,0.7,1.0986122886681098
13739,2023-05-21,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13740,2023-10-30,Papas precocinadas,Lácteos,7,3.15,u,22.05,2.0794415416798357
13742,2023-09-01,Pollo,Granos,3,0.95,kg,2.85,1.3862943611198906
13743,2024-11-07,Pollo,Granos,7,0.95,kg,6.65,2.0794415416798357
13744,2024-02-05,Leche entera,Granos,5,5.0,u,25.0,1.791759469228055
13746,2023-06-11,Helado,Lácteos,2,1.1,u,2.2,1.0986122886681098
13747,2024-10-01,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13748,2024-08-17,Helado,Lácteos,1,1.1,u,1.1,0.6931471805599453
13749,2023-06-09,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13750,2023-07-16,Helado,Lácteos,2,1.1,u,2.2,1.0986122886681098
13751,2024-07-13,Leche entera,Granos,8,5.0,u,40.0,2.1972245773362196
13752,2024-04-15,Leche entera,Granos,1,5.0,u,5.0,0.6931471805599453
13757,2024-07-05,Bolsas,Panadería,1,0.35,u,0.35,0.6931471805599453
13758,2024-10-24,Papas precocinadas,Lácteos,1,3.15,u,3.15,0.6931471805599453
13759,2023-07-26,Helado,Lácteos,5,1.1,u,5.5,1.791759469228055
13760,2024-09-17,Refresco,Carnes,3,0.45,u,1.35,1.3862943611198906
13762,2023-12-07,Bolsas,Panadería,1,0.35,u,0.35,0.6931471805599453
13763,2024-05-21,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13764,2024-11-12,Pasta de Tomate,Lácteos,5,1.5,u,7.5,1.791759469228055
13765,2023-04-17,Jamón,Carnes,2,0.9,kg,1.8,1.0986122886681098
13766,2024-01-18,Bolsas,Panadería,6,0.35,u,2.1,1.9459101490553132
13767,2024-05-04,Leche entera,Granos,4,5.0,u,20.0,1.6094379124341003
13770,2024-04-27,Yogurt,Bebidas,5,0.55,u,2.75,1.791759469228055
13772,2024-02-10,Bolsas,Panadería,8,0.35,u,2.8,2.1972245773362196
13774,2024-07-11,Leche entera,Granos,2,5.0,u,10.0,1.0986122886681098
13775,2023-10-28,Jamón,Carnes,2,0.9,kg,1.8,1.0986122886681098
13776,2023-08-22,Pollo,Granos,3,0.95,kg,2.85,1.3862943611198906
13777,2023-06-11,Bolsas,Panadería,1,0.35,u,0.35,0.6931471805599453
13778,2024-02-01,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13779,2023-04-13,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13783,2024-07-02,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13784,2024-11-07,Yogurt,Bebidas,2,0.55,u,1.1,1.0986122886681098
13785,2024-08-10,Bolsas,Panadería,2,0.35,u,0.7,1.0986122886681098
13786,2023-12-12,Pasta de Tomate,Lácteos,2,1.5,u,3.0,1.0986122886681098
13787,2023-04-15,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13788,2024-03-11,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13789,2024-09-01,Helado,Lácteos,1,1.1,u,1.1,0.6931471805599453
13793,2023-04-22,Jamón,Carnes,1,0.9,kg,0.9,0.6931471805599453
13794,2023-08-04,Pollo,Granos,3,0.95,kg,2.85,1.3862943611198906
13795,2024-01-25,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13796,2023-09-20,Leche entera,Granos,6,5.0,u,30.0,1.9459101490553132
13799,2024-04-06,Carne molida,Aceites,1,0.8,kg,0.8,0.6931471805599453
13800,2024-11-06,Helado,Lácteos,1,1.1,u,1.1,0.6931471805599453
13801,2023-04-08,Pollo,Granos,1,0.95,kg,0.95,0.6931471805599453
13804,2024-09-01,Jamón,Carnes,3,0.9,kg,2.7,1.3862943611198906
13806,2024-01-04,Bolsas,Panadería,5,0.35,u,1.75,1.791759469228055
13807,2024-02-29,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13808,2024-08-06,Refresco,Carnes,1,0.45,u,0.45,0.6931471805599453
13810,2024-06-27,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13811,2023-12-26,Yogurt,Bebidas,1,0.55,u,0.55,0.6931471805599453
13813,2024-05-11,Refresco,Carnes,6,0.45,u,2.7,1.9459101490553132
13814,2023-03-23,Pasta de Tomate,Lácteos,5,1.5,u,7.5,1.791759469228055
13815,2024-05-16,Pollo,Granos,5,0.95,kg,4.75,1.791759469228055
13816,2023-07-16,Bolsas,Panadería,4,0.35,u,1.4,1.6094379124341003
13817,2024-01-21,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13818,2023-10-10,Jamón,Carnes,4,0.9,kg,3.6,1.6094379124341003
13822,2024-03-09,Jamón,Carnes,2,0.9,kg,1.8,1.0986122886681098
13823,2023-08-12,Jamón,Carnes,2,0.9,kg,1.8,1.0986122886681098
13825,2023-10-26,Jamón,Carnes,2,0.9,kg,1.8,1.0986122886681098
13827,2024-09-23,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13830,2024-02-03,Pollo,Granos,3,0.95,kg,2.85,1.3862943611198906
13831,2024-03-12,Helado,Lácteos,1,1.1,u,1.1,0.6931471805599453
13832,2023-08-15,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13833,2023-10-19,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13834,2024-01-02,Papas precocinadas,Lácteos,5,3.15,u,15.75,1.791759469228055
13835,2024-03-19,Pollo,Granos,1,0.95,kg,0.95,0.6931471805599453
13836,2023-05-10,Carne molida,Aceites,3,0.8,kg,2.4,1.3862943611198906
13837,2024-02-19,Helado,Lácteos,1,1.1,u,1.1,0.6931471805599453
13839,2024-10-18,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13842,2024-01-02,Bolsas,Panadería,4,0.35,u,1.4,1.6094379124341003
13845,2023-08-28,Refresco,Carnes,4,0.45,u,1.8,1.6094379124341003
13847,2024-02-29,Yogurt,Bebidas,1,0.55,u,0.55,0.6931471805599453
13848,2023-12-16,Helado,Lácteos,6,1.1,u,6.6,1.9459101490553132
13849,2024-07-11,Pollo,Granos,6,0.95,kg,5.7,1.9459101490553132
13850,2024-11-14,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13851,2024-05-08,Pollo,Granos,2,0.95,kg,1.9,1.0986122886681098
13854,2023-08-13,Leche entera,Granos,4,5.0,u,20.0,1.6094379124341003
13855,2023-05-18,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13856,2023-06-05,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13857,2024-09-29,Refresco,Carnes,1,0.45,u,0.45,0.6931471805599453
13859,2023-06-10,Pasta de Tomate,Lácteos,7,1.5,u,10.5,2.0794415416798357
13860,2024-01-02,Bolsas,Panadería,3,0.35,u,1.05,1.3862943611198906
13861,2024-07-04,Pasta de Tomate,Lácteos,5,1.5,u,7.5,1.791759469228055
13863,2023-11-17,Yogurt,Bebidas,1,0.55,u,0.55,0.6931471805599453
13864,2023-09-25,Helado,Lácteos,2,1.1,u,2.2,1.0986122886681098
13866,2023-03-27,Pasta de Tomate,Lácteos,6,1.5,u,9.0,1.9459101490553132
13868,2024-08-30,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13869,2023-12-21,Refresco,Carnes,2,0.45,u,0.9,1.0986122886681098
13873,2024-10-09,Leche entera,Granos,2,5.0,u,10.0,1.0986122886681098
13874,2024-03-28,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
13875,2023-06-28,Papas precocinadas,Lácteos,5,3.15,u,15.75,1.791759469228055
13876,2023-09-10,Helado,Lácteos,1,1.1,u,1.1,0.6931471805599453
13879,2024-11-04,Pollo,Granos,4,0.95,kg,3.8,1.6094379124341003
13884,2023-11-02,Refresco,Carnes,4,0.45,u,1.8,1.6094379124341003
13887,2023-07-15,Papas precocinadas,Lácteos,2,3.15,u,6.3,1.0986122886681098
13889,2024-10-23,Yogurt,Bebidas,2,0.55,u,1.1,1.0986122886681098
13890,2023-04-10,Helado,Lácteos,3,1.1,u,3.3,1.3862943611198906
13891,2023-09-30,Pollo,Granos,2,0.95,kg,1.9,1.0986122886681098
13893,2023-10-13,Helado,Lácteos,5,1.1,u,5.5,1.791759469228055
13894,2024-07-12,Refresco,Carnes,3,0.45,u,1.35,1.3862943611198906
13895,2024-11-22,Carne molida,Aceites,4,0.8,kg,3.2,1.6094379124341003
13896,2023-06-05,Leche entera,Granos,1,5.0,u,5.0,0.6931471805599453
13897,2024-06-06,Jamón,Carnes,4,0.9,kg,3.6,1.6094379124341003
13898,2023-05-13,Yogurt,Bebidas,4,0.55,u,2.2,1.6094379124341003
13899,2023-08-01,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13902,2023-12-26,Pasta de Tomate,Lácteos,4,1.5,u,6.0,1.6094379124341003
13903,2024-11-21,Leche entera,Granos,1,5.0,u,5.0,0.6931471805599453
13905,2024-02-22,Bolsas,Panadería,2,0.35,u,0.7,1.0986122886681098
13906,2024-06-11,Pollo,Granos,2,0.95,kg,1.9,1.0986122886681098
13907,2024-04-08,Pasta de Tomate,Lácteos,1,1.5,u,1.5,0.6931471805599453
13909,2023-07-22,Pasta de Tomate,Lácteos,3,1.5,u,4.5,1.3862943611198906
13910,2023-04-23,Refresco,Carnes,5,0.45,u,2.25,1.791759469228055
13915,2024-10-02,Pollo,Granos,2,0.95,kg,1.9,1.0986122886681098
13917,2024-11-17,Refresco,Carnes,4,0.45,u,1.8,1.6094379124341003
13918,2024-02-28,Carne molida,Aceites,2,0.8,kg,1.6,1.0986122886681098
13919,2023-08-09,Yogurt,Bebidas,3,0.55,u,1.65,1.3862943611198906
